INFO | - Epoch 000, ExpID 66351
INFO | Train - Loss (one batch): 0.01416
INFO | Val - Loss, MSE, RMSE, MAE: 0.01445, 0.01445, 0.12023, 0.09212
INFO | Test - Best epoch 0, Loss, MSE, RMSE, MAE: 0.35174, 0.35174, 0.58755, 0.44058
INFO | Time spent: 4.54s
INFO | - Epoch 001, ExpID 66351
INFO | Train - Loss (one batch): 0.00474
INFO | Val - Loss, MSE, RMSE, MAE: 0.00462, 0.00462, 0.06796, 0.05014
INFO | Test - Best epoch 1, Loss, MSE, RMSE, MAE: 0.10479, 0.10479, 0.32217, 0.23597
INFO | Time spent: 3.35s
INFO | - Epoch 002, ExpID 66351
INFO | Train - Loss (one batch): 0.00453
INFO | Val - Loss, MSE, RMSE, MAE: 0.00370, 0.00370, 0.06086, 0.03921
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.08199, 0.08199, 0.28367, 0.18128
INFO | Time spent: 3.47s
INFO | - Epoch 003, ExpID 66351
INFO | Train - Loss (one batch): 0.00345
INFO | Val - Loss, MSE, RMSE, MAE: 0.00344, 0.00344, 0.05863, 0.03551
INFO | Test - Best epoch 3, Loss, MSE, RMSE, MAE: 0.07607, 0.07607, 0.27348, 0.16539
INFO | Time spent: 3.73s
INFO | - Epoch 004, ExpID 66351
INFO | Train - Loss (one batch): 0.00365
INFO | Val - Loss, MSE, RMSE, MAE: 0.00359, 0.00359, 0.05989, 0.03866
INFO | Test - Best epoch 3, Loss, MSE, RMSE, MAE: 0.07607, 0.07607, 0.27348, 0.16539
INFO | Time spent: 2.48s
INFO | - Epoch 005, ExpID 66351
INFO | Train - Loss (one batch): 0.00318
INFO | Val - Loss, MSE, RMSE, MAE: 0.00345, 0.00345, 0.05870, 0.03697
INFO | Test - Best epoch 3, Loss, MSE, RMSE, MAE: 0.07607, 0.07607, 0.27348, 0.16539
INFO | Time spent: 2.48s
INFO | - Epoch 006, ExpID 66351
INFO | Train - Loss (one batch): 0.00332
INFO | Val - Loss, MSE, RMSE, MAE: 0.00347, 0.00347, 0.05892, 0.03719
INFO | Test - Best epoch 3, Loss, MSE, RMSE, MAE: 0.07607, 0.07607, 0.27348, 0.16539
INFO | Time spent: 2.47s
INFO | - Epoch 007, ExpID 66351
INFO | Train - Loss (one batch): 0.00252
INFO | Val - Loss, MSE, RMSE, MAE: 0.00328, 0.00328, 0.05725, 0.03452
INFO | Test - Best epoch 7, Loss, MSE, RMSE, MAE: 0.07253, 0.07253, 0.26703, 0.16022
INFO | Time spent: 3.30s
INFO | - Epoch 008, ExpID 66351
INFO | Train - Loss (one batch): 0.00316
INFO | Val - Loss, MSE, RMSE, MAE: 0.00336, 0.00336, 0.05797, 0.03657
INFO | Test - Best epoch 7, Loss, MSE, RMSE, MAE: 0.07253, 0.07253, 0.26703, 0.16022
INFO | Time spent: 2.53s
INFO | - Epoch 009, ExpID 66351
INFO | Train - Loss (one batch): 0.00331
INFO | Val - Loss, MSE, RMSE, MAE: 0.00363, 0.00363, 0.06022, 0.03988
INFO | Test - Best epoch 7, Loss, MSE, RMSE, MAE: 0.07253, 0.07253, 0.26703, 0.16022
INFO | Time spent: 2.47s
INFO | - Epoch 010, ExpID 66351
INFO | Train - Loss (one batch): 0.00288
INFO | Val - Loss, MSE, RMSE, MAE: 0.00451, 0.00451, 0.06714, 0.04995
INFO | Test - Best epoch 7, Loss, MSE, RMSE, MAE: 0.07253, 0.07253, 0.26703, 0.16022
INFO | Time spent: 2.44s
INFO | - Epoch 011, ExpID 66351
INFO | Train - Loss (one batch): 0.00279
INFO | Val - Loss, MSE, RMSE, MAE: 0.00407, 0.00407, 0.06377, 0.04536
INFO | Test - Best epoch 7, Loss, MSE, RMSE, MAE: 0.07253, 0.07253, 0.26703, 0.16022
INFO | Time spent: 2.49s
INFO | - Epoch 012, ExpID 66351
INFO | Train - Loss (one batch): 0.00272
INFO | Val - Loss, MSE, RMSE, MAE: 0.00325, 0.00325, 0.05704, 0.03461
INFO | Test - Best epoch 12, Loss, MSE, RMSE, MAE: 0.07194, 0.07194, 0.26592, 0.16067
INFO | Time spent: 3.29s
INFO | - Epoch 013, ExpID 66351
INFO | Train - Loss (one batch): 0.00285
INFO | Val - Loss, MSE, RMSE, MAE: 0.00318, 0.00318, 0.05639, 0.03434
INFO | Test - Best epoch 13, Loss, MSE, RMSE, MAE: 0.07029, 0.07029, 0.26283, 0.15961
INFO | Time spent: 3.30s
INFO | - Epoch 014, ExpID 66351
INFO | Train - Loss (one batch): 0.00335
INFO | Val - Loss, MSE, RMSE, MAE: 0.00419, 0.00419, 0.06471, 0.04700
INFO | Test - Best epoch 13, Loss, MSE, RMSE, MAE: 0.07029, 0.07029, 0.26283, 0.15961
INFO | Time spent: 2.44s
INFO | - Epoch 015, ExpID 66351
INFO | Train - Loss (one batch): 0.00258
INFO | Val - Loss, MSE, RMSE, MAE: 0.00314, 0.00314, 0.05602, 0.03386
INFO | Test - Best epoch 15, Loss, MSE, RMSE, MAE: 0.06929, 0.06929, 0.26095, 0.15743
INFO | Time spent: 3.32s
INFO | - Epoch 016, ExpID 66351
INFO | Train - Loss (one batch): 0.00271
INFO | Val - Loss, MSE, RMSE, MAE: 0.00319, 0.00319, 0.05647, 0.03480
INFO | Test - Best epoch 15, Loss, MSE, RMSE, MAE: 0.06929, 0.06929, 0.26095, 0.15743
INFO | Time spent: 2.49s
INFO | - Epoch 017, ExpID 66351
INFO | Train - Loss (one batch): 0.00348
INFO | Val - Loss, MSE, RMSE, MAE: 0.00312, 0.00312, 0.05589, 0.03406
INFO | Test - Best epoch 17, Loss, MSE, RMSE, MAE: 0.06884, 0.06884, 0.26002, 0.15840
INFO | Time spent: 3.32s
INFO | - Epoch 018, ExpID 66351
INFO | Train - Loss (one batch): 0.00264
INFO | Val - Loss, MSE, RMSE, MAE: 0.00338, 0.00338, 0.05814, 0.03761
INFO | Test - Best epoch 17, Loss, MSE, RMSE, MAE: 0.06884, 0.06884, 0.26002, 0.15840
INFO | Time spent: 2.46s
INFO | - Epoch 019, ExpID 66351
INFO | Train - Loss (one batch): 0.00227
INFO | Val - Loss, MSE, RMSE, MAE: 0.00311, 0.00311, 0.05579, 0.03426
INFO | Test - Best epoch 19, Loss, MSE, RMSE, MAE: 0.06871, 0.06871, 0.25972, 0.15972
INFO | Time spent: 3.34s
INFO | - Epoch 020, ExpID 66351
INFO | Train - Loss (one batch): 0.00347
INFO | Val - Loss, MSE, RMSE, MAE: 0.00311, 0.00311, 0.05575, 0.03396
INFO | Test - Best epoch 20, Loss, MSE, RMSE, MAE: 0.06883, 0.06883, 0.26016, 0.15855
INFO | Time spent: 3.47s
INFO | - Epoch 021, ExpID 66351
INFO | Train - Loss (one batch): 0.00220
INFO | Val - Loss, MSE, RMSE, MAE: 0.00309, 0.00309, 0.05561, 0.03361
INFO | Test - Best epoch 21, Loss, MSE, RMSE, MAE: 0.06828, 0.06828, 0.25901, 0.15650
INFO | Time spent: 3.48s
INFO | - Epoch 022, ExpID 66351
INFO | Train - Loss (one batch): 0.00260
INFO | Val - Loss, MSE, RMSE, MAE: 0.00308, 0.00308, 0.05548, 0.03372
INFO | Test - Best epoch 22, Loss, MSE, RMSE, MAE: 0.06798, 0.06798, 0.25842, 0.15734
INFO | Time spent: 3.46s
INFO | - Epoch 023, ExpID 66351
INFO | Train - Loss (one batch): 0.00275
INFO | Val - Loss, MSE, RMSE, MAE: 0.00307, 0.00307, 0.05541, 0.03386
INFO | Test - Best epoch 23, Loss, MSE, RMSE, MAE: 0.06786, 0.06786, 0.25822, 0.15770
INFO | Time spent: 3.41s
INFO | - Epoch 024, ExpID 66351
INFO | Train - Loss (one batch): 0.00277
INFO | Val - Loss, MSE, RMSE, MAE: 0.00314, 0.00314, 0.05603, 0.03453
INFO | Test - Best epoch 23, Loss, MSE, RMSE, MAE: 0.06786, 0.06786, 0.25822, 0.15770
INFO | Time spent: 2.73s
INFO | - Epoch 025, ExpID 66351
INFO | Train - Loss (one batch): 0.00332
INFO | Val - Loss, MSE, RMSE, MAE: 0.00371, 0.00371, 0.06092, 0.04175
INFO | Test - Best epoch 23, Loss, MSE, RMSE, MAE: 0.06786, 0.06786, 0.25822, 0.15770
INFO | Time spent: 2.86s
INFO | - Epoch 026, ExpID 66351
INFO | Train - Loss (one batch): 0.00307
INFO | Val - Loss, MSE, RMSE, MAE: 0.00338, 0.00338, 0.05816, 0.03848
INFO | Test - Best epoch 23, Loss, MSE, RMSE, MAE: 0.06786, 0.06786, 0.25822, 0.15770
INFO | Time spent: 2.49s
INFO | - Epoch 027, ExpID 66351
INFO | Train - Loss (one batch): 0.00264
INFO | Val - Loss, MSE, RMSE, MAE: 0.00305, 0.00305, 0.05525, 0.03349
INFO | Test - Best epoch 27, Loss, MSE, RMSE, MAE: 0.06759, 0.06759, 0.25773, 0.15640
INFO | Time spent: 3.36s
INFO | - Epoch 028, ExpID 66351
INFO | Train - Loss (one batch): 0.00278
INFO | Val - Loss, MSE, RMSE, MAE: 0.00328, 0.00328, 0.05726, 0.03695
INFO | Test - Best epoch 27, Loss, MSE, RMSE, MAE: 0.06759, 0.06759, 0.25773, 0.15640
INFO | Time spent: 2.68s
INFO | - Epoch 029, ExpID 66351
INFO | Train - Loss (one batch): 0.00294
INFO | Val - Loss, MSE, RMSE, MAE: 0.00318, 0.00318, 0.05639, 0.03502
INFO | Test - Best epoch 27, Loss, MSE, RMSE, MAE: 0.06759, 0.06759, 0.25773, 0.15640
INFO | Time spent: 2.48s
INFO | - Epoch 030, ExpID 66351
INFO | Train - Loss (one batch): 0.00216
INFO | Val - Loss, MSE, RMSE, MAE: 0.00305, 0.00305, 0.05521, 0.03329
INFO | Test - Best epoch 30, Loss, MSE, RMSE, MAE: 0.06758, 0.06758, 0.25771, 0.15547
INFO | Time spent: 3.29s
INFO | - Epoch 031, ExpID 66351
INFO | Train - Loss (one batch): 0.00280
INFO | Val - Loss, MSE, RMSE, MAE: 0.00346, 0.00346, 0.05879, 0.03949
INFO | Test - Best epoch 30, Loss, MSE, RMSE, MAE: 0.06758, 0.06758, 0.25771, 0.15547
INFO | Time spent: 2.68s
INFO | - Epoch 032, ExpID 66351
INFO | Train - Loss (one batch): 0.00278
INFO | Val - Loss, MSE, RMSE, MAE: 0.00308, 0.00308, 0.05549, 0.03470
INFO | Test - Best epoch 30, Loss, MSE, RMSE, MAE: 0.06758, 0.06758, 0.25771, 0.15547
INFO | Time spent: 2.45s
INFO | - Epoch 033, ExpID 66351
INFO | Train - Loss (one batch): 0.00282
INFO | Val - Loss, MSE, RMSE, MAE: 0.00307, 0.00307, 0.05541, 0.03407
INFO | Test - Best epoch 30, Loss, MSE, RMSE, MAE: 0.06758, 0.06758, 0.25771, 0.15547
INFO | Time spent: 2.46s
INFO | - Epoch 034, ExpID 66351
INFO | Train - Loss (one batch): 0.00357
INFO | Val - Loss, MSE, RMSE, MAE: 0.00302, 0.00302, 0.05493, 0.03368
INFO | Test - Best epoch 34, Loss, MSE, RMSE, MAE: 0.06707, 0.06707, 0.25675, 0.15790
INFO | Time spent: 3.25s
INFO | - Epoch 035, ExpID 66351
INFO | Train - Loss (one batch): 0.00276
INFO | Val - Loss, MSE, RMSE, MAE: 0.00305, 0.00305, 0.05523, 0.03385
INFO | Test - Best epoch 34, Loss, MSE, RMSE, MAE: 0.06707, 0.06707, 0.25675, 0.15790
INFO | Time spent: 2.51s
INFO | - Epoch 036, ExpID 66351
INFO | Train - Loss (one batch): 0.00382
INFO | Val - Loss, MSE, RMSE, MAE: 0.00316, 0.00316, 0.05625, 0.03557
INFO | Test - Best epoch 34, Loss, MSE, RMSE, MAE: 0.06707, 0.06707, 0.25675, 0.15790
INFO | Time spent: 2.46s
INFO | - Epoch 037, ExpID 66351
INFO | Train - Loss (one batch): 0.00396
INFO | Val - Loss, MSE, RMSE, MAE: 0.00308, 0.00308, 0.05552, 0.03455
INFO | Test - Best epoch 34, Loss, MSE, RMSE, MAE: 0.06707, 0.06707, 0.25675, 0.15790
INFO | Time spent: 2.59s
INFO | - Epoch 038, ExpID 66351
INFO | Train - Loss (one batch): 0.00287
INFO | Val - Loss, MSE, RMSE, MAE: 0.00302, 0.00302, 0.05498, 0.03319
INFO | Test - Best epoch 34, Loss, MSE, RMSE, MAE: 0.06707, 0.06707, 0.25675, 0.15790
INFO | Time spent: 2.44s
INFO | - Epoch 039, ExpID 66351
INFO | Train - Loss (one batch): 0.00246
INFO | Val - Loss, MSE, RMSE, MAE: 0.00324, 0.00324, 0.05692, 0.03658
INFO | Test - Best epoch 34, Loss, MSE, RMSE, MAE: 0.06707, 0.06707, 0.25675, 0.15790
INFO | Time spent: 2.57s
INFO | - Epoch 040, ExpID 66351
INFO | Train - Loss (one batch): 0.00351
INFO | Val - Loss, MSE, RMSE, MAE: 0.00312, 0.00312, 0.05583, 0.03510
INFO | Test - Best epoch 34, Loss, MSE, RMSE, MAE: 0.06707, 0.06707, 0.25675, 0.15790
INFO | Time spent: 2.62s
INFO | - Epoch 041, ExpID 66351
INFO | Train - Loss (one batch): 0.00316
INFO | Val - Loss, MSE, RMSE, MAE: 0.00303, 0.00303, 0.05500, 0.03394
INFO | Test - Best epoch 34, Loss, MSE, RMSE, MAE: 0.06707, 0.06707, 0.25675, 0.15790
INFO | Time spent: 2.80s
INFO | - Epoch 042, ExpID 66351
INFO | Train - Loss (one batch): 0.00252
INFO | Val - Loss, MSE, RMSE, MAE: 0.00300, 0.00300, 0.05477, 0.03360
INFO | Test - Best epoch 42, Loss, MSE, RMSE, MAE: 0.06694, 0.06694, 0.25658, 0.15838
INFO | Time spent: 3.47s
INFO | - Epoch 043, ExpID 66351
INFO | Train - Loss (one batch): 0.00270
INFO | Val - Loss, MSE, RMSE, MAE: 0.00331, 0.00331, 0.05754, 0.03791
INFO | Test - Best epoch 42, Loss, MSE, RMSE, MAE: 0.06694, 0.06694, 0.25658, 0.15838
INFO | Time spent: 2.52s
INFO | - Epoch 044, ExpID 66351
INFO | Train - Loss (one batch): 0.00262
INFO | Val - Loss, MSE, RMSE, MAE: 0.00303, 0.00303, 0.05507, 0.03378
INFO | Test - Best epoch 42, Loss, MSE, RMSE, MAE: 0.06694, 0.06694, 0.25658, 0.15838
INFO | Time spent: 2.63s
INFO | - Epoch 045, ExpID 66351
INFO | Train - Loss (one batch): 0.00428
INFO | Val - Loss, MSE, RMSE, MAE: 0.00304, 0.00304, 0.05512, 0.03407
INFO | Test - Best epoch 42, Loss, MSE, RMSE, MAE: 0.06694, 0.06694, 0.25658, 0.15838
INFO | Time spent: 2.49s
INFO | - Epoch 046, ExpID 66351
INFO | Train - Loss (one batch): 0.00308
INFO | Val - Loss, MSE, RMSE, MAE: 0.00299, 0.00299, 0.05468, 0.03345
INFO | Test - Best epoch 46, Loss, MSE, RMSE, MAE: 0.06710, 0.06710, 0.25688, 0.15802
INFO | Time spent: 3.58s
INFO | - Epoch 047, ExpID 66351
INFO | Train - Loss (one batch): 0.00251
INFO | Val - Loss, MSE, RMSE, MAE: 0.00300, 0.00300, 0.05473, 0.03360
INFO | Test - Best epoch 46, Loss, MSE, RMSE, MAE: 0.06710, 0.06710, 0.25688, 0.15802
INFO | Time spent: 2.68s
INFO | - Epoch 048, ExpID 66351
INFO | Train - Loss (one batch): 0.00371
INFO | Val - Loss, MSE, RMSE, MAE: 0.00325, 0.00325, 0.05697, 0.03644
INFO | Test - Best epoch 46, Loss, MSE, RMSE, MAE: 0.06710, 0.06710, 0.25688, 0.15802
INFO | Time spent: 2.50s
INFO | - Epoch 049, ExpID 66351
INFO | Train - Loss (one batch): 0.00229
INFO | Val - Loss, MSE, RMSE, MAE: 0.00303, 0.00303, 0.05502, 0.03367
INFO | Test - Best epoch 46, Loss, MSE, RMSE, MAE: 0.06710, 0.06710, 0.25688, 0.15802
INFO | Time spent: 2.54s
INFO | - Epoch 050, ExpID 66351
INFO | Train - Loss (one batch): 0.00281
INFO | Val - Loss, MSE, RMSE, MAE: 0.00295, 0.00295, 0.05429, 0.03348
INFO | Test - Best epoch 50, Loss, MSE, RMSE, MAE: 0.06632, 0.06632, 0.25541, 0.15870
INFO | Time spent: 3.37s
INFO | - Epoch 051, ExpID 66351
INFO | Train - Loss (one batch): 0.00331
INFO | Val - Loss, MSE, RMSE, MAE: 0.00293, 0.00293, 0.05416, 0.03301
INFO | Test - Best epoch 51, Loss, MSE, RMSE, MAE: 0.06571, 0.06571, 0.25412, 0.15628
INFO | Time spent: 3.35s
INFO | - Epoch 052, ExpID 66351
INFO | Train - Loss (one batch): 0.00278
INFO | Val - Loss, MSE, RMSE, MAE: 0.00299, 0.00299, 0.05467, 0.03365
INFO | Test - Best epoch 51, Loss, MSE, RMSE, MAE: 0.06571, 0.06571, 0.25412, 0.15628
INFO | Time spent: 2.49s
INFO | - Epoch 053, ExpID 66351
INFO | Train - Loss (one batch): 0.00258
INFO | Val - Loss, MSE, RMSE, MAE: 0.00299, 0.00299, 0.05472, 0.03332
INFO | Test - Best epoch 51, Loss, MSE, RMSE, MAE: 0.06571, 0.06571, 0.25412, 0.15628
INFO | Time spent: 2.78s
INFO | - Epoch 054, ExpID 66351
INFO | Train - Loss (one batch): 0.00273
INFO | Val - Loss, MSE, RMSE, MAE: 0.00310, 0.00310, 0.05570, 0.03551
INFO | Test - Best epoch 51, Loss, MSE, RMSE, MAE: 0.06571, 0.06571, 0.25412, 0.15628
INFO | Time spent: 2.61s
INFO | - Epoch 055, ExpID 66351
INFO | Train - Loss (one batch): 0.00283
INFO | Val - Loss, MSE, RMSE, MAE: 0.00316, 0.00316, 0.05619, 0.03627
INFO | Test - Best epoch 51, Loss, MSE, RMSE, MAE: 0.06571, 0.06571, 0.25412, 0.15628
INFO | Time spent: 2.66s
INFO | - Epoch 056, ExpID 66351
INFO | Train - Loss (one batch): 0.00257
INFO | Val - Loss, MSE, RMSE, MAE: 0.00300, 0.00300, 0.05477, 0.03414
INFO | Test - Best epoch 51, Loss, MSE, RMSE, MAE: 0.06571, 0.06571, 0.25412, 0.15628
INFO | Time spent: 2.60s
INFO | - Epoch 057, ExpID 66351
INFO | Train - Loss (one batch): 0.00349
INFO | Val - Loss, MSE, RMSE, MAE: 0.00306, 0.00306, 0.05529, 0.03490
INFO | Test - Best epoch 51, Loss, MSE, RMSE, MAE: 0.06571, 0.06571, 0.25412, 0.15628
INFO | Time spent: 2.55s
INFO | - Epoch 058, ExpID 66351
INFO | Train - Loss (one batch): 0.00258
INFO | Val - Loss, MSE, RMSE, MAE: 0.00307, 0.00307, 0.05541, 0.03522
INFO | Test - Best epoch 51, Loss, MSE, RMSE, MAE: 0.06571, 0.06571, 0.25412, 0.15628
INFO | Time spent: 2.46s
INFO | - Epoch 059, ExpID 66351
INFO | Train - Loss (one batch): 0.00270
