INFO | - Epoch 000, ExpID 303
INFO | Train - Loss (one batch): 0.01409
INFO | Val - Loss, MSE, RMSE, MAE: 0.01443, 0.01443, 0.12012, 0.09200
INFO | Test - Best epoch 0, Loss, MSE, RMSE, MAE: 0.35075, 0.35075, 0.58662, 0.43973
INFO | Time spent: 8.00s
INFO | - Epoch 001, ExpID 303
INFO | Train - Loss (one batch): 0.00409
INFO | Val - Loss, MSE, RMSE, MAE: 0.00385, 0.00385, 0.06204, 0.04052
INFO | Test - Best epoch 1, Loss, MSE, RMSE, MAE: 0.08594, 0.08594, 0.29047, 0.18761
INFO | Time spent: 3.39s
INFO | - Epoch 002, ExpID 303
INFO | Train - Loss (one batch): 0.00467
INFO | Val - Loss, MSE, RMSE, MAE: 0.00357, 0.00357, 0.05974, 0.03774
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.07977, 0.07977, 0.28019, 0.17615
INFO | Time spent: 3.37s
INFO | - Epoch 003, ExpID 303
INFO | Train - Loss (one batch): 0.00355
INFO | Val - Loss, MSE, RMSE, MAE: 0.00355, 0.00355, 0.05960, 0.03688
INFO | Test - Best epoch 3, Loss, MSE, RMSE, MAE: 0.07849, 0.07849, 0.27792, 0.17131
INFO | Time spent: 3.36s
INFO | - Epoch 004, ExpID 303
INFO | Train - Loss (one batch): 0.00312
INFO | Val - Loss, MSE, RMSE, MAE: 0.00339, 0.00339, 0.05822, 0.03548
INFO | Test - Best epoch 4, Loss, MSE, RMSE, MAE: 0.07456, 0.07456, 0.27065, 0.16414
INFO | Time spent: 3.34s
INFO | - Epoch 005, ExpID 303
INFO | Train - Loss (one batch): 0.00297
INFO | Val - Loss, MSE, RMSE, MAE: 0.00405, 0.00405, 0.06362, 0.04331
INFO | Test - Best epoch 4, Loss, MSE, RMSE, MAE: 0.07456, 0.07456, 0.27065, 0.16414
INFO | Time spent: 2.56s
INFO | - Epoch 006, ExpID 303
INFO | Train - Loss (one batch): 0.00263
INFO | Val - Loss, MSE, RMSE, MAE: 0.00348, 0.00348, 0.05900, 0.03636
INFO | Test - Best epoch 4, Loss, MSE, RMSE, MAE: 0.07456, 0.07456, 0.27065, 0.16414
INFO | Time spent: 2.56s
INFO | - Epoch 007, ExpID 303
INFO | Train - Loss (one batch): 0.00221
INFO | Val - Loss, MSE, RMSE, MAE: 0.00362, 0.00362, 0.06013, 0.03886
INFO | Test - Best epoch 4, Loss, MSE, RMSE, MAE: 0.07456, 0.07456, 0.27065, 0.16414
INFO | Time spent: 2.56s
INFO | - Epoch 008, ExpID 303
INFO | Train - Loss (one batch): 0.00309
INFO | Val - Loss, MSE, RMSE, MAE: 0.00326, 0.00326, 0.05708, 0.03486
INFO | Test - Best epoch 8, Loss, MSE, RMSE, MAE: 0.07238, 0.07238, 0.26687, 0.16247
INFO | Time spent: 3.34s
INFO | - Epoch 009, ExpID 303
INFO | Train - Loss (one batch): 0.00327
INFO | Val - Loss, MSE, RMSE, MAE: 0.00351, 0.00351, 0.05928, 0.03783
INFO | Test - Best epoch 8, Loss, MSE, RMSE, MAE: 0.07238, 0.07238, 0.26687, 0.16247
INFO | Time spent: 2.56s
INFO | - Epoch 010, ExpID 303
INFO | Train - Loss (one batch): 0.00241
INFO | Val - Loss, MSE, RMSE, MAE: 0.00321, 0.00321, 0.05665, 0.03419
INFO | Test - Best epoch 10, Loss, MSE, RMSE, MAE: 0.07119, 0.07119, 0.26461, 0.15911
INFO | Time spent: 3.36s
INFO | - Epoch 011, ExpID 303
INFO | Train - Loss (one batch): 0.00216
INFO | Val - Loss, MSE, RMSE, MAE: 0.00319, 0.00319, 0.05651, 0.03440
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.07054, 0.07054, 0.26332, 0.15984
INFO | Time spent: 3.31s
INFO | - Epoch 012, ExpID 303
INFO | Train - Loss (one batch): 0.00261
INFO | Val - Loss, MSE, RMSE, MAE: 0.00340, 0.00340, 0.05832, 0.03728
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.07054, 0.07054, 0.26332, 0.15984
INFO | Time spent: 2.52s
INFO | - Epoch 013, ExpID 303
INFO | Train - Loss (one batch): 0.00282
INFO | Val - Loss, MSE, RMSE, MAE: 0.00322, 0.00322, 0.05674, 0.03488
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.07054, 0.07054, 0.26332, 0.15984
INFO | Time spent: 2.51s
INFO | - Epoch 014, ExpID 303
INFO | Train - Loss (one batch): 0.00213
INFO | Val - Loss, MSE, RMSE, MAE: 0.00319, 0.00319, 0.05644, 0.03411
INFO | Test - Best epoch 14, Loss, MSE, RMSE, MAE: 0.07036, 0.07036, 0.26303, 0.15854
INFO | Time spent: 3.31s
INFO | - Epoch 015, ExpID 303
INFO | Train - Loss (one batch): 0.00339
INFO | Val - Loss, MSE, RMSE, MAE: 0.00314, 0.00314, 0.05605, 0.03436
INFO | Test - Best epoch 15, Loss, MSE, RMSE, MAE: 0.06986, 0.06986, 0.26219, 0.16086
INFO | Time spent: 3.32s
INFO | - Epoch 016, ExpID 303
INFO | Train - Loss (one batch): 0.00319
INFO | Val - Loss, MSE, RMSE, MAE: 0.00316, 0.00316, 0.05620, 0.03396
INFO | Test - Best epoch 15, Loss, MSE, RMSE, MAE: 0.06986, 0.06986, 0.26219, 0.16086
INFO | Time spent: 2.57s
INFO | - Epoch 017, ExpID 303
INFO | Train - Loss (one batch): 0.00283
INFO | Val - Loss, MSE, RMSE, MAE: 0.00314, 0.00314, 0.05601, 0.03459
INFO | Test - Best epoch 17, Loss, MSE, RMSE, MAE: 0.06961, 0.06961, 0.26172, 0.16211
INFO | Time spent: 3.36s
INFO | - Epoch 018, ExpID 303
INFO | Train - Loss (one batch): 0.00232
INFO | Val - Loss, MSE, RMSE, MAE: 0.00333, 0.00333, 0.05772, 0.03732
INFO | Test - Best epoch 17, Loss, MSE, RMSE, MAE: 0.06961, 0.06961, 0.26172, 0.16211
INFO | Time spent: 2.53s
INFO | - Epoch 019, ExpID 303
INFO | Train - Loss (one batch): 0.00286
INFO | Val - Loss, MSE, RMSE, MAE: 0.00316, 0.00316, 0.05618, 0.03423
