INFO | - Epoch 000, ExpID 29484
INFO | Train - Loss (one batch): 0.01408
INFO | Val - Loss, MSE, RMSE, MAE: 0.01412, 0.01412, 0.11790, 0.09105
INFO | Test - Best epoch 0, Loss, MSE, RMSE, MAE: 0.01351, 0.01351, 0.11535, 0.08988
INFO | Time spent: 15.07s
INFO | - Epoch 001, ExpID 29484
INFO | Train - Loss (one batch): 0.00383
INFO | Val - Loss, MSE, RMSE, MAE: 0.00438, 0.00438, 0.06559, 0.04474
INFO | Test - Best epoch 1, Loss, MSE, RMSE, MAE: 0.00415, 0.00415, 0.06396, 0.04364
INFO | Time spent: 2.98s
INFO | - Epoch 002, ExpID 29484
INFO | Train - Loss (one batch): 0.00352
INFO | Val - Loss, MSE, RMSE, MAE: 0.00362, 0.00362, 0.05959, 0.03900
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.00345, 0.00345, 0.05828, 0.03828
INFO | Time spent: 2.98s
INFO | - Epoch 003, ExpID 29484
INFO | Train - Loss (one batch): 0.00351
INFO | Val - Loss, MSE, RMSE, MAE: 0.00397, 0.00397, 0.06244, 0.04327
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.00378, 0.00378, 0.06106, 0.04242
INFO | Time spent: 2.96s
INFO | - Epoch 004, ExpID 29484
INFO | Train - Loss (one batch): 0.00291
INFO | Val - Loss, MSE, RMSE, MAE: 0.00376, 0.00376, 0.06067, 0.04092
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.00355, 0.00355, 0.05915, 0.03998
INFO | Time spent: 2.98s
INFO | - Epoch 005, ExpID 29484
INFO | Train - Loss (one batch): 0.00334
INFO | Val - Loss, MSE, RMSE, MAE: 0.00326, 0.00326, 0.05641, 0.03507
INFO | Test - Best epoch 5, Loss, MSE, RMSE, MAE: 0.00308, 0.00308, 0.05501, 0.03426
INFO | Time spent: 2.98s
INFO | - Epoch 006, ExpID 29484
INFO | Train - Loss (one batch): 0.00340
INFO | Val - Loss, MSE, RMSE, MAE: 0.00337, 0.00337, 0.05736, 0.03681
INFO | Test - Best epoch 5, Loss, MSE, RMSE, MAE: 0.00321, 0.00321, 0.05624, 0.03620
INFO | Time spent: 2.97s
INFO | - Epoch 007, ExpID 29484
INFO | Train - Loss (one batch): 0.00252
INFO | Val - Loss, MSE, RMSE, MAE: 0.00330, 0.00330, 0.05667, 0.03499
INFO | Test - Best epoch 5, Loss, MSE, RMSE, MAE: 0.00311, 0.00311, 0.05530, 0.03420
INFO | Time spent: 2.98s
INFO | - Epoch 008, ExpID 29484
INFO | Train - Loss (one batch): 0.00224
INFO | Val - Loss, MSE, RMSE, MAE: 0.00334, 0.00334, 0.05710, 0.03634
INFO | Test - Best epoch 5, Loss, MSE, RMSE, MAE: 0.00317, 0.00317, 0.05591, 0.03577
INFO | Time spent: 3.04s
INFO | - Epoch 009, ExpID 29484
INFO | Train - Loss (one batch): 0.00279
INFO | Val - Loss, MSE, RMSE, MAE: 0.00380, 0.00380, 0.06103, 0.04255
INFO | Test - Best epoch 5, Loss, MSE, RMSE, MAE: 0.00362, 0.00362, 0.05974, 0.04183
INFO | Time spent: 3.04s
INFO | - Epoch 010, ExpID 29484
INFO | Train - Loss (one batch): 0.00244
INFO | Val - Loss, MSE, RMSE, MAE: 0.00315, 0.00315, 0.05535, 0.03396
INFO | Test - Best epoch 10, Loss, MSE, RMSE, MAE: 0.00297, 0.00297, 0.05408, 0.03329
INFO | Time spent: 3.04s
INFO | - Epoch 011, ExpID 29484
INFO | Train - Loss (one batch): 0.00273
INFO | Val - Loss, MSE, RMSE, MAE: 0.00408, 0.00408, 0.06335, 0.04594
INFO | Test - Best epoch 10, Loss, MSE, RMSE, MAE: 0.00389, 0.00389, 0.06203, 0.04515
INFO | Time spent: 3.11s
INFO | - Epoch 012, ExpID 29484
INFO | Train - Loss (one batch): 0.00194
INFO | Val - Loss, MSE, RMSE, MAE: 0.00314, 0.00314, 0.05531, 0.03427
INFO | Test - Best epoch 12, Loss, MSE, RMSE, MAE: 0.00297, 0.00297, 0.05401, 0.03364
INFO | Time spent: 2.98s
INFO | - Epoch 013, ExpID 29484
INFO | Train - Loss (one batch): 0.00292
INFO | Val - Loss, MSE, RMSE, MAE: 0.00308, 0.00308, 0.05479, 0.03367
INFO | Test - Best epoch 13, Loss, MSE, RMSE, MAE: 0.00292, 0.00292, 0.05358, 0.03314
INFO | Time spent: 2.97s
INFO | - Epoch 014, ExpID 29484
INFO | Train - Loss (one batch): 0.00271
INFO | Val - Loss, MSE, RMSE, MAE: 0.00346, 0.00346, 0.05815, 0.03900
