INFO | - Epoch 000, ExpID 1038 best_epoch=0 improved=1
INFO | Train - Loss (last batch): 0.74915
INFO | Val - Loss, MSE, MAE: 1.26462, 1.26462, 0.50401
INFO | Test - Best epoch, Loss, MSE, MAE: 0, 0.79265, 0.79265, 0.47052
INFO | Test - Points (EXACT): total_masked=493218 correct=3583 right_rate=0.7265%
INFO | - Epoch 001, ExpID 1038 best_epoch=1 improved=1
INFO | Train - Loss (last batch): 0.82177
INFO | Val - Loss, MSE, MAE: 1.23900, 1.23900, 0.51014
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.78427, 0.78427, 0.47729
INFO | Test - Points (EXACT): total_masked=493218 correct=11180 right_rate=2.2667%
INFO | - Epoch 002, ExpID 1038 best_epoch=2 improved=1
INFO | Train - Loss (last batch): 0.80799
INFO | Val - Loss, MSE, MAE: 1.20079, 1.20079, 0.49875
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.77531, 0.77531, 0.46324
INFO | Test - Points (EXACT): total_masked=493218 correct=16722 right_rate=3.3904%
INFO | - Epoch 003, ExpID 1038 best_epoch=3 improved=1
INFO | Train - Loss (last batch): 0.79649
INFO | Val - Loss, MSE, MAE: 1.17760, 1.17760, 0.48619
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.75484, 0.75484, 0.45202
INFO | Test - Points (EXACT): total_masked=493218 correct=17342 right_rate=3.5161%
INFO | - Epoch 004, ExpID 1038 best_epoch=4 improved=1
INFO | Train - Loss (last batch): 0.59337
INFO | Val - Loss, MSE, MAE: 1.11516, 1.11516, 0.43589
INFO | Test - Best epoch, Loss, MSE, MAE: 4, 0.70611, 0.70611, 0.40261
INFO | Test - Points (EXACT): total_masked=493218 correct=18968 right_rate=3.8458%
INFO | - Epoch 005, ExpID 1038 best_epoch=5 improved=1
INFO | Train - Loss (last batch): 0.63420
INFO | Val - Loss, MSE, MAE: 1.04584, 1.04584, 0.43045
INFO | Test - Best epoch, Loss, MSE, MAE: 5, 0.66938, 0.66938, 0.39752
INFO | Test - Points (EXACT): total_masked=493218 correct=10833 right_rate=2.1964%
INFO | - Epoch 006, ExpID 1038 best_epoch=6 improved=1
INFO | Train - Loss (last batch): 0.64269
INFO | Val - Loss, MSE, MAE: 1.00524, 1.00524, 0.40200
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.64470, 0.64470, 0.36850
INFO | Test - Points (EXACT): total_masked=493218 correct=18351 right_rate=3.7207%
INFO | - Epoch 007, ExpID 1038 best_epoch=6 improved=0
INFO | Train - Loss (last batch): 0.50059
INFO | Val - Loss, MSE, MAE: 1.02946, 1.02946, 0.39163
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.64470, 0.64470, 0.36850
INFO | Test - Points (EXACT): total_masked=493218 correct=18351 right_rate=3.7207%
INFO | - Epoch 008, ExpID 1038 best_epoch=6 improved=0
INFO | Train - Loss (last batch): 0.57131
INFO | Val - Loss, MSE, MAE: 1.03313, 1.03313, 0.37238
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.64470, 0.64470, 0.36850
INFO | Test - Points (EXACT): total_masked=493218 correct=18351 right_rate=3.7207%
INFO | - Epoch 009, ExpID 1038 best_epoch=6 improved=0
INFO | Train - Loss (last batch): 0.61004
INFO | Val - Loss, MSE, MAE: 1.02499, 1.02499, 0.38226
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.64470, 0.64470, 0.36850
INFO | Test - Points (EXACT): total_masked=493218 correct=18351 right_rate=3.7207%
INFO | - Epoch 010, ExpID 1038 best_epoch=6 improved=0
INFO | Train - Loss (last batch): 0.47202
INFO | Val - Loss, MSE, MAE: 1.03599, 1.03599, 0.37844
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.64470, 0.64470, 0.36850
INFO | Test - Points (EXACT): total_masked=493218 correct=18351 right_rate=3.7207%
INFO | - Epoch 011, ExpID 1038 best_epoch=6 improved=0
INFO | Train - Loss (last batch): 0.43386
INFO | Val - Loss, MSE, MAE: 1.01898, 1.01898, 0.37446
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.64470, 0.64470, 0.36850
INFO | Test - Points (EXACT): total_masked=493218 correct=18351 right_rate=3.7207%
INFO | - Epoch 012, ExpID 1038 best_epoch=6 improved=0
INFO | Train - Loss (last batch): 0.50192
INFO | Val - Loss, MSE, MAE: 1.01357, 1.01357, 0.35199
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.64470, 0.64470, 0.36850
INFO | Test - Points (EXACT): total_masked=493218 correct=18351 right_rate=3.7207%
INFO | - Epoch 013, ExpID 1038 best_epoch=6 improved=0
INFO | Train - Loss (last batch): 0.67284
INFO | Val - Loss, MSE, MAE: 1.01475, 1.01475, 0.35963
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.64470, 0.64470, 0.36850
INFO | Test - Points (EXACT): total_masked=493218 correct=18351 right_rate=3.7207%
INFO | - Epoch 014, ExpID 1038 best_epoch=14 improved=1
INFO | Train - Loss (last batch): 0.56067
INFO | Val - Loss, MSE, MAE: 1.00345, 1.00345, 0.36942
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.58800, 0.58800, 0.33816
INFO | Test - Points (EXACT): total_masked=493218 correct=28895 right_rate=5.8585%
INFO | - Epoch 015, ExpID 1038 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.49316
INFO | Val - Loss, MSE, MAE: 1.01347, 1.01347, 0.36389
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.58800, 0.58800, 0.33816
INFO | Test - Points (EXACT): total_masked=493218 correct=28895 right_rate=5.8585%
INFO | - Epoch 016, ExpID 1038 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.50886
INFO | Val - Loss, MSE, MAE: 1.02782, 1.02782, 0.35124
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.58800, 0.58800, 0.33816
INFO | Test - Points (EXACT): total_masked=493218 correct=28895 right_rate=5.8585%
INFO | - Epoch 017, ExpID 1038 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.41866
INFO | Val - Loss, MSE, MAE: 1.01433, 1.01433, 0.34769
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.58800, 0.58800, 0.33816
INFO | Test - Points (EXACT): total_masked=493218 correct=28895 right_rate=5.8585%
INFO | - Epoch 018, ExpID 1038 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.51529
INFO | Val - Loss, MSE, MAE: 1.03064, 1.03064, 0.35087
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.58800, 0.58800, 0.33816
INFO | Test - Points (EXACT): total_masked=493218 correct=28895 right_rate=5.8585%
INFO | - Epoch 019, ExpID 1038 best_epoch=14 improved=0
INFO | Train - Loss (last batch): 0.60343
INFO | Val - Loss, MSE, MAE: 1.01600, 1.01600, 0.36296
INFO | Test - Best epoch, Loss, MSE, MAE: 14, 0.58800, 0.58800, 0.33816
INFO | Test - Points (EXACT): total_masked=493218 correct=28895 right_rate=5.8585%
INFO | - Epoch 020, ExpID 1038 best_epoch=14 improved=0
