INFO | - Epoch 000, ExpID 94054 best_epoch=0 improved=1
INFO | Train - Loss (last batch): 0.87211
INFO | Val - Loss, MSE, MAE: 1.31727, 1.31727, 0.50088
INFO | Test - Best epoch, Loss, MSE, MAE: 0, 0.81929, 0.81929, 0.46610
INFO | Test - Points (EXACT): total_masked=493218 correct=15283 right_rate=3.0986%
INFO | - Epoch 001, ExpID 94054 best_epoch=1 improved=1
INFO | Train - Loss (last batch): 0.80036
INFO | Val - Loss, MSE, MAE: 1.29570, 1.29570, 0.49749
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.80364, 0.80364, 0.46263
INFO | Test - Points (EXACT): total_masked=493218 correct=8862 right_rate=1.7968%
INFO | - Epoch 002, ExpID 94054 best_epoch=2 improved=1
INFO | Train - Loss (last batch): 0.69172
INFO | Val - Loss, MSE, MAE: 1.28445, 1.28445, 0.48892
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.79200, 0.79200, 0.45423
INFO | Test - Points (EXACT): total_masked=493218 correct=13797 right_rate=2.7973%
INFO | - Epoch 003, ExpID 94054 best_epoch=3 improved=1
INFO | Train - Loss (last batch): 0.98465
INFO | Val - Loss, MSE, MAE: 1.27087, 1.27087, 0.48799
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.78546, 0.78546, 0.45367
INFO | Test - Points (EXACT): total_masked=493218 correct=11793 right_rate=2.3910%
INFO | - Epoch 004, ExpID 94054 best_epoch=4 improved=1
INFO | Train - Loss (last batch): 0.81527
INFO | Val - Loss, MSE, MAE: 1.26388, 1.26388, 0.49317
INFO | Test - Best epoch, Loss, MSE, MAE: 4, 0.78290, 0.78290, 0.45941
INFO | Test - Points (EXACT): total_masked=493218 correct=6963 right_rate=1.4117%
INFO | - Epoch 005, ExpID 94054 best_epoch=5 improved=1
INFO | Train - Loss (last batch): 0.85963
INFO | Val - Loss, MSE, MAE: 1.25094, 1.25094, 0.49400
INFO | Test - Best epoch, Loss, MSE, MAE: 5, 0.77589, 0.77589, 0.45941
INFO | Test - Points (EXACT): total_masked=493218 correct=7120 right_rate=1.4436%
INFO | - Epoch 006, ExpID 94054 best_epoch=6 improved=1
INFO | Train - Loss (last batch): 0.70177
INFO | Val - Loss, MSE, MAE: 1.24799, 1.24799, 0.48757
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.77455, 0.77455, 0.45291
INFO | Test - Points (EXACT): total_masked=493218 correct=9138 right_rate=1.8527%
INFO | - Epoch 007, ExpID 94054 best_epoch=7 improved=1
INFO | Train - Loss (last batch): 0.75074
INFO | Val - Loss, MSE, MAE: 1.24039, 1.24039, 0.48881
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.77181, 0.77181, 0.45339
INFO | Test - Points (EXACT): total_masked=493218 correct=10213 right_rate=2.0707%
INFO | - Epoch 008, ExpID 94054 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.74628
INFO | Val - Loss, MSE, MAE: 1.24360, 1.24360, 0.47881
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.77181, 0.77181, 0.45339
INFO | Test - Points (EXACT): total_masked=493218 correct=10213 right_rate=2.0707%
INFO | - Epoch 009, ExpID 94054 best_epoch=9 improved=1
