INFO | - Epoch 000, ExpID 42187 best_epoch=0 improved=1
INFO | Train - Loss (last batch): 1.27514
INFO | Val - Loss, MSE, MAE: 1.40789, 1.40789, 0.52770
INFO | Test - Best epoch, Loss, MSE, MAE: 0, 0.83256, 0.83256, 0.48906
INFO | Test - Points (EXACT): total_masked=493218 correct=15225 right_rate=3.0869%
INFO | - Epoch 001, ExpID 42187 best_epoch=1 improved=1
INFO | Train - Loss (last batch): 1.06219
INFO | Val - Loss, MSE, MAE: 1.39481, 1.39481, 0.52944
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.82326, 0.82326, 0.48964
INFO | Test - Points (EXACT): total_masked=493218 correct=10526 right_rate=2.1341%
INFO | - Epoch 002, ExpID 42187 best_epoch=1 improved=0
INFO | Train - Loss (last batch): 0.63768
INFO | Val - Loss, MSE, MAE: 1.40203, 1.40203, 0.54775
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.82326, 0.82326, 0.48964
INFO | Test - Points (EXACT): total_masked=493218 correct=10526 right_rate=2.1341%
INFO | - Epoch 003, ExpID 42187 best_epoch=1 improved=0
INFO | Train - Loss (last batch): 0.77610
INFO | Val - Loss, MSE, MAE: 1.39685, 1.39685, 0.52496
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.82326, 0.82326, 0.48964
INFO | Test - Points (EXACT): total_masked=493218 correct=10526 right_rate=2.1341%
INFO | - Epoch 004, ExpID 42187 best_epoch=4 improved=1
INFO | Train - Loss (last batch): 0.60689
INFO | Val - Loss, MSE, MAE: 1.39458, 1.39458, 0.52205
INFO | Test - Best epoch, Loss, MSE, MAE: 4, 0.82129, 0.82129, 0.48270
INFO | Test - Points (EXACT): total_masked=493218 correct=15126 right_rate=3.0668%
INFO | - Epoch 005, ExpID 42187 best_epoch=4 improved=0
INFO | Train - Loss (last batch): 0.96819
INFO | Val - Loss, MSE, MAE: 1.42355, 1.42355, 0.56935
INFO | Test - Best epoch, Loss, MSE, MAE: 4, 0.82129, 0.82129, 0.48270
INFO | Test - Points (EXACT): total_masked=493218 correct=15126 right_rate=3.0668%
INFO | - Epoch 006, ExpID 42187 best_epoch=4 improved=0
INFO | Train - Loss (last batch): 0.55997
