INFO | - Epoch 000, ExpID 47197 best_epoch=0 improved=1
INFO | Train - Loss (last batch): 0.00665
INFO | Val - Loss, MSE, MAE: 0.00603, 0.00603, 0.06421
INFO | Test - Best epoch, Loss, MSE, MAE: 0, 0.00555, 0.00555, 0.06128
INFO | Test - Points (EXACT): total_masked=96963 correct=18853 right_rate=19.4435%
INFO | - Epoch 001, ExpID 47197 best_epoch=1 improved=1
INFO | Train - Loss (last batch): 0.00177
INFO | Val - Loss, MSE, MAE: 0.00183, 0.00183, 0.02972
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.00175, 0.00175, 0.02935
INFO | Test - Points (EXACT): total_masked=96963 correct=53194 right_rate=54.8601%
INFO | - Epoch 002, ExpID 47197 best_epoch=2 improved=1
INFO | Train - Loss (last batch): 0.00146
INFO | Val - Loss, MSE, MAE: 0.00161, 0.00161, 0.02761
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.00154, 0.00154, 0.02722
INFO | Test - Points (EXACT): total_masked=96963 correct=58558 right_rate=60.3921%
INFO | - Epoch 003, ExpID 47197 best_epoch=3 improved=1
INFO | Train - Loss (last batch): 0.00119
INFO | Val - Loss, MSE, MAE: 0.00147, 0.00147, 0.02583
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00141, 0.00141, 0.02561
INFO | Test - Points (EXACT): total_masked=96963 correct=63034 right_rate=65.0083%
INFO | - Epoch 004, ExpID 47197 best_epoch=3 improved=0
INFO | Train - Loss (last batch): 0.00105
INFO | Val - Loss, MSE, MAE: 0.00155, 0.00155, 0.02794
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00141, 0.00141, 0.02561
INFO | Test - Points (EXACT): total_masked=96963 correct=63034 right_rate=65.0083%
INFO | - Epoch 005, ExpID 47197 best_epoch=5 improved=1
INFO | Train - Loss (last batch): 0.00107
INFO | Val - Loss, MSE, MAE: 0.00135, 0.00135, 0.02448
INFO | Test - Best epoch, Loss, MSE, MAE: 5, 0.00127, 0.00127, 0.02398
INFO | Test - Points (EXACT): total_masked=96963 correct=65676 right_rate=67.7331%
INFO | - Epoch 006, ExpID 47197 best_epoch=6 improved=1
INFO | Train - Loss (last batch): 0.00120
INFO | Val - Loss, MSE, MAE: 0.00120, 0.00120, 0.02159
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.00112, 0.00112, 0.02115
INFO | Test - Points (EXACT): total_masked=96963 correct=70047 right_rate=72.2410%
INFO | - Epoch 007, ExpID 47197 best_epoch=6 improved=0
INFO | Train - Loss (last batch): 0.00114
INFO | Val - Loss, MSE, MAE: 0.00120, 0.00120, 0.02177
INFO | Test - Best epoch, Loss, MSE, MAE: 6, 0.00112, 0.00112, 0.02115
INFO | Test - Points (EXACT): total_masked=96963 correct=70047 right_rate=72.2410%
