INFO | - Epoch 000, ExpID 48327 best_epoch=0 improved=1
INFO | Train - Loss (last batch): 0.00642
INFO | Val - Loss, MSE, MAE: 0.00588, 0.00588, 0.06361
INFO | Test - Best epoch, Loss, MSE, MAE: 0, 0.00541, 0.00541, 0.06072
INFO | Test - Points (EXACT): total_masked=96963 correct=7169 right_rate=7.3935%
INFO | - Epoch 001, ExpID 48327 best_epoch=1 improved=1
INFO | Train - Loss (last batch): 0.00143
INFO | Val - Loss, MSE, MAE: 0.00198, 0.00198, 0.03147
INFO | Test - Best epoch, Loss, MSE, MAE: 1, 0.00189, 0.00189, 0.03108
INFO | Test - Points (EXACT): total_masked=96963 correct=16647 right_rate=17.1684%
INFO | - Epoch 002, ExpID 48327 best_epoch=2 improved=1
INFO | Train - Loss (last batch): 0.00142
INFO | Val - Loss, MSE, MAE: 0.00142, 0.00142, 0.02450
INFO | Test - Best epoch, Loss, MSE, MAE: 2, 0.00134, 0.00134, 0.02410
INFO | Test - Points (EXACT): total_masked=96963 correct=27790 right_rate=28.6604%
INFO | - Epoch 003, ExpID 48327 best_epoch=3 improved=1
INFO | Train - Loss (last batch): 0.00120
INFO | Val - Loss, MSE, MAE: 0.00139, 0.00139, 0.02450
INFO | Test - Best epoch, Loss, MSE, MAE: 3, 0.00133, 0.00133, 0.02435
INFO | Test - Points (EXACT): total_masked=96963 correct=24961 right_rate=25.7428%
INFO | - Epoch 004, ExpID 48327 best_epoch=4 improved=1
INFO | Train - Loss (last batch): 0.00103
INFO | Val - Loss, MSE, MAE: 0.00131, 0.00131, 0.02348
INFO | Test - Best epoch, Loss, MSE, MAE: 4, 0.00124, 0.00124, 0.02319
INFO | Test - Points (EXACT): total_masked=96963 correct=27740 right_rate=28.6089%
INFO | - Epoch 005, ExpID 48327 best_epoch=5 improved=1
INFO | Train - Loss (last batch): 0.00114
INFO | Val - Loss, MSE, MAE: 0.00123, 0.00123, 0.02198
INFO | Test - Best epoch, Loss, MSE, MAE: 5, 0.00115, 0.00115, 0.02167
INFO | Test - Points (EXACT): total_masked=96963 correct=32147 right_rate=33.1539%
INFO | - Epoch 006, ExpID 48327 best_epoch=5 improved=0
INFO | Train - Loss (last batch): 0.00165
INFO | Val - Loss, MSE, MAE: 0.00124, 0.00124, 0.02242
INFO | Test - Best epoch, Loss, MSE, MAE: 5, 0.00115, 0.00115, 0.02167
INFO | Test - Points (EXACT): total_masked=96963 correct=32147 right_rate=33.1539%
INFO | - Epoch 007, ExpID 48327 best_epoch=7 improved=1
INFO | Train - Loss (last batch): 0.00110
INFO | Val - Loss, MSE, MAE: 0.00120, 0.00120, 0.02137
INFO | Test - Best epoch, Loss, MSE, MAE: 7, 0.00113, 0.00113, 0.02108
INFO | Test - Points (EXACT): total_masked=96963 correct=34495 right_rate=35.5754%
INFO | - Epoch 008, ExpID 48327 best_epoch=7 improved=0
INFO | Train - Loss (last batch): 0.00121
