INFO | - Epoch 000, ExpID 81305
INFO | Train - Loss (one batch): 0.01409
INFO | Val - Loss, MSE, RMSE, MAE: 0.01443, 0.01443, 0.12012, 0.09200
INFO | Test - Best epoch 0, Loss, MSE, RMSE, MAE: 0.01368, 0.01368, 0.11694, 0.09035
INFO | Time spent: 7.99s
INFO | - Epoch 001, ExpID 81305
INFO | Train - Loss (one batch): 0.00363
INFO | Val - Loss, MSE, RMSE, MAE: 0.00407, 0.00407, 0.06380, 0.04283
INFO | Test - Best epoch 1, Loss, MSE, RMSE, MAE: 0.00376, 0.00376, 0.06131, 0.04134
INFO | Time spent: 2.96s
INFO | - Epoch 002, ExpID 81305
INFO | Train - Loss (one batch): 0.00390
INFO | Val - Loss, MSE, RMSE, MAE: 0.00356, 0.00356, 0.05971, 0.03721
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.00331, 0.00331, 0.05757, 0.03615
INFO | Time spent: 2.94s
INFO | - Epoch 003, ExpID 81305
INFO | Train - Loss (one batch): 0.00382
INFO | Val - Loss, MSE, RMSE, MAE: 0.00347, 0.00347, 0.05893, 0.03619
INFO | Test - Best epoch 3, Loss, MSE, RMSE, MAE: 0.00325, 0.00325, 0.05697, 0.03533
INFO | Time spent: 2.95s
INFO | - Epoch 004, ExpID 81305
INFO | Train - Loss (one batch): 0.00281
INFO | Val - Loss, MSE, RMSE, MAE: 0.00355, 0.00355, 0.05962, 0.03727
INFO | Test - Best epoch 3, Loss, MSE, RMSE, MAE: 0.00325, 0.00325, 0.05697, 0.03533
INFO | Time spent: 2.57s
INFO | - Epoch 005, ExpID 81305
INFO | Train - Loss (one batch): 0.00401
INFO | Val - Loss, MSE, RMSE, MAE: 0.00344, 0.00344, 0.05861, 0.03662
INFO | Test - Best epoch 5, Loss, MSE, RMSE, MAE: 0.00319, 0.00319, 0.05649, 0.03551
INFO | Time spent: 3.07s
INFO | - Epoch 006, ExpID 81305
INFO | Train - Loss (one batch): 0.00309
INFO | Val - Loss, MSE, RMSE, MAE: 0.00332, 0.00332, 0.05763, 0.03517
INFO | Test - Best epoch 6, Loss, MSE, RMSE, MAE: 0.00310, 0.00310, 0.05569, 0.03437
INFO | Time spent: 2.99s
INFO | - Epoch 007, ExpID 81305
INFO | Train - Loss (one batch): 0.00341
INFO | Val - Loss, MSE, RMSE, MAE: 0.00326, 0.00326, 0.05711, 0.03448
INFO | Test - Best epoch 7, Loss, MSE, RMSE, MAE: 0.00304, 0.00304, 0.05518, 0.03360
INFO | Time spent: 2.99s
INFO | - Epoch 008, ExpID 81305
INFO | Train - Loss (one batch): 0.00200
INFO | Val - Loss, MSE, RMSE, MAE: 0.00336, 0.00336, 0.05797, 0.03617
INFO | Test - Best epoch 7, Loss, MSE, RMSE, MAE: 0.00304, 0.00304, 0.05518, 0.03360
INFO | Time spent: 2.56s
INFO | - Epoch 009, ExpID 81305
INFO | Train - Loss (one batch): 0.00293
INFO | Val - Loss, MSE, RMSE, MAE: 0.00325, 0.00325, 0.05701, 0.03495
INFO | Test - Best epoch 9, Loss, MSE, RMSE, MAE: 0.00305, 0.00305, 0.05521, 0.03419
INFO | Time spent: 2.95s
INFO | - Epoch 010, ExpID 81305
INFO | Train - Loss (one batch): 0.00299
INFO | Val - Loss, MSE, RMSE, MAE: 0.00330, 0.00330, 0.05741, 0.03498
INFO | Test - Best epoch 9, Loss, MSE, RMSE, MAE: 0.00305, 0.00305, 0.05521, 0.03419
INFO | Time spent: 2.60s
INFO | - Epoch 011, ExpID 81305
INFO | Train - Loss (one batch): 0.00210
INFO | Val - Loss, MSE, RMSE, MAE: 0.00318, 0.00318, 0.05638, 0.03410
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00297, 0.00297, 0.05453, 0.03331
INFO | Time spent: 2.96s
INFO | - Epoch 012, ExpID 81305
INFO | Train - Loss (one batch): 0.00383
INFO | Val - Loss, MSE, RMSE, MAE: 0.00336, 0.00336, 0.05796, 0.03731
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00297, 0.00297, 0.05453, 0.03331
INFO | Time spent: 2.54s
INFO | - Epoch 013, ExpID 81305
INFO | Train - Loss (one batch): 0.00269
INFO | Val - Loss, MSE, RMSE, MAE: 0.00352, 0.00352, 0.05935, 0.03943
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00297, 0.00297, 0.05453, 0.03331
INFO | Time spent: 2.52s
INFO | - Epoch 014, ExpID 81305
INFO | Train - Loss (one batch): 0.00293
INFO | Val - Loss, MSE, RMSE, MAE: 0.00330, 0.00330, 0.05742, 0.03649
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00297, 0.00297, 0.05453, 0.03331
INFO | Time spent: 2.64s
INFO | - Epoch 015, ExpID 81305
INFO | Train - Loss (one batch): 0.00336
INFO | Val - Loss, MSE, RMSE, MAE: 0.00327, 0.00327, 0.05721, 0.03578
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00297, 0.00297, 0.05453, 0.03331
INFO | Time spent: 2.55s
INFO | - Epoch 016, ExpID 81305
INFO | Train - Loss (one batch): 0.00346
INFO | Val - Loss, MSE, RMSE, MAE: 0.00344, 0.00344, 0.05865, 0.03848
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00297, 0.00297, 0.05453, 0.03331
INFO | Time spent: 2.56s
INFO | - Epoch 017, ExpID 81305
INFO | Train - Loss (one batch): 0.00363
INFO | Val - Loss, MSE, RMSE, MAE: 0.00316, 0.00316, 0.05626, 0.03435
INFO | Test - Best epoch 17, Loss, MSE, RMSE, MAE: 0.00296, 0.00296, 0.05438, 0.03360
INFO | Time spent: 2.95s
INFO | - Epoch 018, ExpID 81305
INFO | Train - Loss (one batch): 0.00268
INFO | Val - Loss, MSE, RMSE, MAE: 0.00316, 0.00316, 0.05625, 0.03455
INFO | Test - Best epoch 18, Loss, MSE, RMSE, MAE: 0.00295, 0.00295, 0.05433, 0.03373
INFO | Time spent: 2.97s
INFO | - Epoch 019, ExpID 81305
INFO | Train - Loss (one batch): 0.00311
