INFO | - Epoch 000, ExpID 48415
INFO | Train - Loss (one batch): 0.00987
INFO | Val - Loss, MSE, RMSE, MAE: 0.01083, 0.01083, 0.10357, 0.08211
INFO | Test - Best epoch 0, Loss, MSE, RMSE, MAE: 0.72635, 0.72635, 0.84485, 0.66170
INFO | Time spent: 7.50s
INFO | - Epoch 001, ExpID 48415
INFO | Train - Loss (one batch): 0.00207
INFO | Val - Loss, MSE, RMSE, MAE: 0.00317, 0.00317, 0.05598, 0.04235
INFO | Test - Best epoch 1, Loss, MSE, RMSE, MAE: 0.20483, 0.20483, 0.45042, 0.34092
INFO | Time spent: 2.88s
INFO | - Epoch 002, ExpID 48415
INFO | Train - Loss (one batch): 0.00155
INFO | Val - Loss, MSE, RMSE, MAE: 0.00126, 0.00126, 0.03522, 0.02277
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.08451, 0.08451, 0.28898, 0.18973
INFO | Time spent: 2.87s
INFO | - Epoch 003, ExpID 48415
INFO | Train - Loss (one batch): 0.00169
INFO | Val - Loss, MSE, RMSE, MAE: 0.00153, 0.00153, 0.03872, 0.02716
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.08451, 0.08451, 0.28898, 0.18973
INFO | Time spent: 2.44s
INFO | - Epoch 004, ExpID 48415
INFO | Train - Loss (one batch): 0.00131
INFO | Val - Loss, MSE, RMSE, MAE: 0.00128, 0.00128, 0.03547, 0.02281
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.08451, 0.08451, 0.28898, 0.18973
INFO | Time spent: 2.76s
INFO | - Epoch 005, ExpID 48415
INFO | Train - Loss (one batch): 0.00125
INFO | Val - Loss, MSE, RMSE, MAE: 0.00141, 0.00141, 0.03740, 0.02617
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.08451, 0.08451, 0.28898, 0.18973
INFO | Time spent: 2.45s
INFO | - Epoch 006, ExpID 48415
INFO | Train - Loss (one batch): 0.00102
INFO | Val - Loss, MSE, RMSE, MAE: 0.00126, 0.00126, 0.03508, 0.02283
INFO | Test - Best epoch 6, Loss, MSE, RMSE, MAE: 0.08289, 0.08289, 0.28603, 0.18946
INFO | Time spent: 2.85s
INFO | - Epoch 007, ExpID 48415
INFO | Train - Loss (one batch): 0.00112
