INFO | - Epoch 000, ExpID 15211
INFO | Train - Loss (one batch): 0.01409
INFO | Val - Loss, MSE, RMSE, MAE: 0.01443, 0.01443, 0.12012, 0.09200
INFO | Test - Best epoch 0, Loss, MSE, RMSE, MAE: 0.01368, 0.01368, 0.11694, 0.09035
INFO | Time spent: 8.48s
INFO | - Epoch 001, ExpID 15211
INFO | Train - Loss (one batch): 0.00363
INFO | Val - Loss, MSE, RMSE, MAE: 0.00407, 0.00407, 0.06380, 0.04283
INFO | Test - Best epoch 1, Loss, MSE, RMSE, MAE: 0.00376, 0.00376, 0.06131, 0.04134
INFO | Time spent: 3.06s
INFO | - Epoch 002, ExpID 15211
INFO | Train - Loss (one batch): 0.00390
INFO | Val - Loss, MSE, RMSE, MAE: 0.00356, 0.00356, 0.05971, 0.03721
INFO | Test - Best epoch 2, Loss, MSE, RMSE, MAE: 0.00331, 0.00331, 0.05757, 0.03615
INFO | Time spent: 3.08s
INFO | - Epoch 003, ExpID 15211
INFO | Train - Loss (one batch): 0.00382
INFO | Val - Loss, MSE, RMSE, MAE: 0.00347, 0.00347, 0.05893, 0.03619
INFO | Test - Best epoch 3, Loss, MSE, RMSE, MAE: 0.00325, 0.00325, 0.05697, 0.03533
INFO | Time spent: 3.09s
INFO | - Epoch 004, ExpID 15211
INFO | Train - Loss (one batch): 0.00281
INFO | Val - Loss, MSE, RMSE, MAE: 0.00355, 0.00355, 0.05962, 0.03727
INFO | Test - Best epoch 3, Loss, MSE, RMSE, MAE: 0.00325, 0.00325, 0.05697, 0.03533
INFO | Time spent: 2.68s
INFO | - Epoch 005, ExpID 15211
INFO | Train - Loss (one batch): 0.00401
INFO | Val - Loss, MSE, RMSE, MAE: 0.00344, 0.00344, 0.05861, 0.03662
INFO | Test - Best epoch 5, Loss, MSE, RMSE, MAE: 0.00319, 0.00319, 0.05649, 0.03551
INFO | Time spent: 3.13s
INFO | - Epoch 006, ExpID 15211
INFO | Train - Loss (one batch): 0.00309
INFO | Val - Loss, MSE, RMSE, MAE: 0.00332, 0.00332, 0.05763, 0.03517
INFO | Test - Best epoch 6, Loss, MSE, RMSE, MAE: 0.00310, 0.00310, 0.05569, 0.03437
INFO | Time spent: 3.18s
INFO | - Epoch 007, ExpID 15211
INFO | Train - Loss (one batch): 0.00341
INFO | Val - Loss, MSE, RMSE, MAE: 0.00326, 0.00326, 0.05711, 0.03448
INFO | Test - Best epoch 7, Loss, MSE, RMSE, MAE: 0.00304, 0.00304, 0.05518, 0.03360
INFO | Time spent: 3.21s
INFO | - Epoch 008, ExpID 15211
INFO | Train - Loss (one batch): 0.00200
INFO | Val - Loss, MSE, RMSE, MAE: 0.00336, 0.00336, 0.05797, 0.03617
INFO | Test - Best epoch 7, Loss, MSE, RMSE, MAE: 0.00304, 0.00304, 0.05518, 0.03360
INFO | Time spent: 2.69s
INFO | - Epoch 009, ExpID 15211
INFO | Train - Loss (one batch): 0.00293
INFO | Val - Loss, MSE, RMSE, MAE: 0.00325, 0.00325, 0.05701, 0.03495
INFO | Test - Best epoch 9, Loss, MSE, RMSE, MAE: 0.00305, 0.00305, 0.05521, 0.03419
INFO | Time spent: 3.16s
INFO | - Epoch 010, ExpID 15211
INFO | Train - Loss (one batch): 0.00423
INFO | Val - Loss, MSE, RMSE, MAE: 0.00321, 0.00321, 0.05670, 0.03429
INFO | Test - Best epoch 10, Loss, MSE, RMSE, MAE: 0.00301, 0.00301, 0.05484, 0.03348
INFO | Time spent: 3.16s
INFO | - Epoch 011, ExpID 15211
INFO | Train - Loss (one batch): 0.00210
INFO | Val - Loss, MSE, RMSE, MAE: 0.00321, 0.00321, 0.05663, 0.03443
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00300, 0.00300, 0.05476, 0.03359
INFO | Time spent: 3.14s
INFO | - Epoch 012, ExpID 15211
INFO | Train - Loss (one batch): 0.00364
INFO | Val - Loss, MSE, RMSE, MAE: 0.00350, 0.00350, 0.05920, 0.03921
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00300, 0.00300, 0.05476, 0.03359
INFO | Time spent: 2.71s
INFO | - Epoch 013, ExpID 15211
INFO | Train - Loss (one batch): 0.00306
INFO | Val - Loss, MSE, RMSE, MAE: 0.00352, 0.00352, 0.05933, 0.03934
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00300, 0.00300, 0.05476, 0.03359
INFO | Time spent: 2.68s
INFO | - Epoch 014, ExpID 15211
INFO | Train - Loss (one batch): 0.00309
INFO | Val - Loss, MSE, RMSE, MAE: 0.00322, 0.00322, 0.05671, 0.03527
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00300, 0.00300, 0.05476, 0.03359
INFO | Time spent: 2.65s
INFO | - Epoch 015, ExpID 15211
INFO | Train - Loss (one batch): 0.00341
INFO | Val - Loss, MSE, RMSE, MAE: 0.00328, 0.00328, 0.05727, 0.03591
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00300, 0.00300, 0.05476, 0.03359
INFO | Time spent: 2.62s
INFO | - Epoch 016, ExpID 15211
INFO | Train - Loss (one batch): 0.00359
INFO | Val - Loss, MSE, RMSE, MAE: 0.00352, 0.00352, 0.05930, 0.03945
INFO | Test - Best epoch 11, Loss, MSE, RMSE, MAE: 0.00300, 0.00300, 0.05476, 0.03359
INFO | Time spent: 2.73s
INFO | - Epoch 017, ExpID 15211
INFO | Train - Loss (one batch): 0.00365
INFO | Val - Loss, MSE, RMSE, MAE: 0.00318, 0.00318, 0.05643, 0.03465
INFO | Test - Best epoch 17, Loss, MSE, RMSE, MAE: 0.00298, 0.00298, 0.05457, 0.03393
INFO | Time spent: 3.27s
INFO | - Epoch 018, ExpID 15211
INFO | Train - Loss (one batch): 0.00269
INFO | Val - Loss, MSE, RMSE, MAE: 0.00321, 0.00321, 0.05667, 0.03529
INFO | Test - Best epoch 17, Loss, MSE, RMSE, MAE: 0.00298, 0.00298, 0.05457, 0.03393
INFO | Time spent: 2.66s
INFO | - Epoch 019, ExpID 15211
INFO | Train - Loss (one batch): 0.00347
